500.0 500.0 2000.0 8.8009858 8.0061147 9.64816 8.5051001 7.6751776 9.4254203 9.1475666 8.3947922 9.9073516 8.7983649 8.7479486 8.7643503 8.7986721 8.701374 8.8427901 8.7128573 8.9084707 8.8428941 8.7972155 8.8142466 8.8816288 8.7505929 8.7645695 8.7259673 8.817356 8.7824534 8.7488577 8.798829 8.8285014 8.788972 8.854459 8.8000815 8.8295303 8.8497615 8.8101846 8.8023674 8.7786116 8.7995921 8.7580815 8.7423577 8.8126161 8.7901173 8.8868294 8.8088711 8.8195253 8.8097947 8.8114386 8.8374079 8.7908572 8.8227676 9.1467075
500.0 500.0 100000.0 9.140916 8.2743909 10.088185 8.8267545 7.9290289 9.8417904 9.5073162 8.6787132 10.373026 9.1391577 9.0914394 9.1053747 9.1340958 9.0393832 9.1853573 9.0503889 9.2507999 9.1855926 9.1360303 9.1553149 9.2260218 9.0885315 9.1052258 9.0648135 9.1543678 9.1227069 9.0892115 9.1358916 9.170146 9.1284216 9.1934631 9.139715 9.1711973 9.1914824 9.1515905 9.1426382 9.1203372 9.1411335 9.0976495 9.0801363 9.1539844 9.1301748 9.2303937 9.1489608 9.1584832 9.1506407 9.1535179 9.1775356 9.1298571 9.1703507 9.5103009
500.0 600.0 2000.0 7.8861889 7.2098505 8.5862259 7.6269028 6.9118744 8.4041567 8.189701 7.5600962 8.7969743 7.8832761 7.8265774 7.8706344 7.8907075 7.7955662 7.9242274 7.802996 7.9883396 7.9199681 7.8845789 7.8978629 7.9559816 7.8405135 7.8507083 7.8158878 7.9082365 7.8677377 7.8351532 7.8880677 7.910264 7.8749948 7.9421409 7.8853531 7.910319 7.9319936 7.8918366 7.8870241 7.8619933 7.8823629 7.8451068 7.8381782 7.8953564 7.8759364 7.9628986 7.8937429 7.9060995 7.89322 7.8934105 7.9211436 7.8778932 7.8927133 8.18197
500.0 600.0 100000.0 8.1454429 7.4142803 8.9221081 7.8702836 7.1037678 8.7195068 8.4665603 7.778436 9.1556197 8.1432994 8.0882831 8.1251717 8.1468924 8.0524264 8.1849552 8.0592384 8.2493423 8.1813493 8.143135 8.1577707 8.2180609 8.0983848 8.1102906 8.0739907 8.1652018 8.1268506 8.0943582 8.144896 8.1707082 8.1337085 8.2003653 8.1443385 8.1716106 8.1927047 8.1522134 8.1468451 8.1224237 8.1426073 8.103743 8.0956172 8.1554483 8.135067 8.2240401 8.1530497 8.1647869 8.1533909 8.1541216 8.1805835 8.1365613 8.1581795 8.4586988
500.0 700.0 2000.0 7.2042009 6.617318 7.792755 6.975646 6.3465805 7.6455552 7.470955 6.9353029 7.9612704 7.2005142 7.1415218 7.1877233 7.2136894 7.1193221 7.2392981 7.1256537 7.3009518 7.233488 7.2038847 7.2144545 7.2660279 7.161951 7.1691505 7.1372536 7.2295292 7.1854793 7.1540303 7.2092401 7.225781 7.1939271 7.2602166 7.2034221 7.2252679 7.2473657 7.2075484 7.2048302 7.1783635 7.1983617 7.1647695 7.1606989 7.2111111 7.1943041 7.274044 7.2115014 7.2247469 7.2099249 7.2088991 7.2380216 7.19718 7.2004501 7.4627719
500.0 700.0 100000.0 7.4043213 6.7752924 8.0517406 7.1640207 6.495285 7.8893365 7.6839126 7.1034064 8.2368766 7.4009233 7.343215 7.3912164 7.4113256 7.3181934 7.4405204 7.3235868 7.5025241 7.4347824 7.4034682 7.4151203 7.4687821 7.3610594 7.3695878 7.3367446 7.4281299 7.3858209 7.3543476 7.4076912 7.4267894 7.3936758 7.4601762 7.4033198 7.4266027 7.4483806 7.4089065 7.4051084 7.3794864 7.399353 7.3645929 7.3599906 7.4120287 7.3944467 7.4766456 7.4117293 7.4244663 7.4105679 7.4100944 7.4383347 7.3968607 7.4051348 7.6764083
500.0 800.0 2000.0 6.8262413 6.2790205 7.3693221 6.6116794 6.0215725 7.2365405 7.0754231 6.5806795 7.5191342 6.8218018 6.7612169 6.8096485 6.8393707 6.744284 6.8596081 6.7500419 6.9198599 6.8525764 6.8266317 6.8357148 6.8837217 6.7859453 6.7919087 6.7610408 6.8539559 6.8073512 6.7763762 6.8333697 6.8463683 6.8166289 6.8827122 6.8254966 6.8457488 6.8679359 6.8280234 6.8266551 6.7990965 6.8190593 6.7877732 6.7846495 6.8318566 6.8165085 6.8928247 6.8333175 6.8473135 6.8311947 6.8292963 6.8594644 6.8200052 6.8163797 7.0641513
500.0 800.0 100000.0 6.9718796 6.3937072 7.5582597 6.7472734 6.1283584 7.412433 7.2325518 6.7044054 7.7229933 6.9675405 6.9082697 6.9568838 6.9829171 6.888471 7.0059109 6.8938431 7.0665504 6.9995596 6.9717304 6.9816251 7.0313691 6.930848 6.936436 6.9062258 6.9982779 6.9530974 6.9223005 6.9775504 6.9926768 6.9621017 7.0278575 6.9710237 6.9920096 7.0141334 6.9752313 6.9724308 6.9454696 6.96532 6.9331245 6.9291265 6.9779804 6.9621741 7.0408125 6.9790755 6.992524 6.9771892 6.9757536 7.0052905 6.9652529 6.9654341 7.2196394
500.0 900.0 2000.0 6.5951871 6.066397 7.1200367 6.3845917 5.813825 6.9895173 6.8391453 6.362013 7.266246 6.5912965 6.5284564 6.5788005 6.6109529 6.5145976 6.6274974 6.5213723 6.6868154 6.6201401 6.5960437 6.6040382 6.6496603 6.5563068 6.5610786 6.5309041 6.6246532 6.5763369 6.5453872 6.6040972 6.6141741 6.5859748 6.6522326 6.5946982 6.6135533 6.6356728 6.596623 6.5954098 6.5671353 6.5870988 6.5572515 6.5553224 6.6000878 6.5854068 6.6588176 6.6021006 6.6168958 6.5995196 6.5970345 6.6281225 6.5895494 6.5813611 6.8204238
500.0 900.0 100000.0 6.7092165 6.1565698 7.2673468 6.4917746 5.8985672 7.1280103 6.960955 6.4583626 7.4235674 6.705336 6.6435469 6.6949289 6.7235073 6.6280434 6.7424283 6.634278 6.8016769 6.7350231 6.7096943 6.7185584 6.765278 6.6697283 6.6754821 6.6448214 6.7377557 6.690768 6.6597532 6.7171988 6.7288032 6.6997952 6.7662266 6.7086872 6.7280136 6.7503093 6.7108749 6.7094667 6.6820498 6.7017129 6.6714309 6.6695526 6.7148076 6.6995951 6.7739041 6.7161619 6.7306533 6.7137983 6.7117677 6.742245 6.7032449 6.6981023 6.9424306
